nct_id,number
NCT00211536,11
NCT00211757,3
NCT00211809,6
NCT00211887,194
NCT00212355,3
NCT00212758,3
NCT00213135,142
NCT00213148,171
NCT00213980,13
NCT00214019,30
NCT00214136,5
NCT00214201,4
NCT00214383,42
NCT00214422,7
NCT00214461,3
NCT00214500,3
NCT00215137,3
NCT00215150,34
NCT00215540,1
NCT00215553,12
NCT00215644,72
NCT00215657,144
NCT00215683,87
NCT00215943,23
NCT00216086,4
NCT00216203,2
NCT00216476,229
NCT00216671,85
NCT00216736,2
NCT00217022,2
NCT00217087,31
NCT00217425,37
NCT00217464,17
NCT00217581,1
NCT00217620,51
NCT00217672,81
NCT00217971,57
NCT00218257,7
NCT00218296,232
NCT00218543,15
NCT00218634,23
NCT00219141,47
NCT00219284,104
NCT00219349,13
NCT00219544,22
NCT00219557,109
NCT00220337,179
NCT00220636,4
NCT00220701,9
NCT00220727,1
NCT00220740,72
NCT00220779,15
NCT00220805,19
NCT00221104,159
NCT00221195,8
NCT00221403,7
NCT00222105,14
NCT00222729,3
NCT00223080,1593
NCT00223496,22
NCT00223795,18
NCT00223808,13
NCT00223977,23
NCT00223990,16
NCT00224003,7
NCT00224016,5
NCT00224029,6
NCT00224042,12
NCT00224055,29
NCT00224107,45
NCT00224120,46
NCT00224133,226
NCT00224406,16
NCT00224484,273
NCT00224770,6
NCT00224874,1
NCT00224887,12
NCT00225147,10
NCT00225212,6
NCT00225251,2
NCT00225277,192
NCT00225758,4
NCT00226499,2505
NCT00226655,79
NCT00226811,76
NCT00226941,2
NCT00227266,5
NCT00227305,144
NCT00227344,17
NCT00227370,45
NCT00227539,1
NCT00227591,1
NCT00227721,1
NCT00227877,1331
NCT00227903,15
NCT00228384,58
NCT00228423,22
NCT00228553,430
NCT00228566,71
NCT00228813,4
NCT00228917,2
NCT00229203,51
NCT00229658,392
NCT00229723,143
NCT00229931,6
NCT00230048,31
NCT00230178,18
NCT00230282,8
NCT00230607,3
NCT00230971,47
NCT00231062,6
NCT00231114,19
NCT00231179,48
NCT00231413,35
NCT00231465,2
NCT00231478,14
NCT00231777,8
NCT00231816,28
NCT00231842,11
NCT00231894,2
NCT00232141,57
NCT00232180,1294
NCT00232544,35
NCT00232557,8
NCT00232596,83
NCT00232817,3
NCT00233064,26
NCT00233324,293
NCT00233363,8
NCT00233389,34
NCT00233402,228
NCT00233454,6
NCT00233480,1
NCT00233948,1
NCT00233987,15
NCT00234039,50
NCT00234052,70
NCT00234065,831
NCT00234104,18
NCT00234494,2
NCT00234533,11
NCT00235326,2146
NCT00235391,290
NCT00235443,280
NCT00235495,136
NCT00235716,256
NCT00235755,130
NCT00235872,147
NCT00235989,25
NCT00236080,11
NCT00236184,29
NCT00236197,19
NCT00236899,166
NCT00237042,108
NCT00237185,116
NCT00237458,3
NCT00237692,73
NCT00237744,4
NCT00237796,15
NCT00237809,39
NCT00238121,5
NCT00238238,3
NCT00238264,36
NCT00238303,26
NCT00238420,2
NCT00238433,3
NCT00239005,24
NCT00239226,5
NCT00239356,48
NCT00239577,11
NCT00239590,5
NCT00239681,1408
NCT00239720,2
NCT00239837,10
NCT00239928,10
NCT00240071,3
NCT00240097,27
NCT00240110,13
NCT00240331,260
NCT00240994,3
NCT00241280,116
NCT00241358,2
NCT00241631,19
NCT00241644,1539
NCT00241839,37
NCT00242216,40
NCT00242567,306
NCT00242580,36
NCT00242658,41
NCT00242710,641
NCT00243022,3
NCT00243074,54
NCT00243230,115
NCT00243269,9
NCT00243347,19
NCT00243386,10
NCT00243412,21
NCT00243503,58
NCT00243659,5
NCT00243841,3
NCT00243919,46
NCT00243932,2
NCT00244374,410
NCT00244621,11
NCT00244712,233
NCT00244725,87
NCT00244751,41
NCT00244764,96
NCT00244855,1
NCT00244881,3
NCT00244933,2
NCT00245011,1
NCT00245037,17
NCT00245050,5
NCT00245063,12
NCT00245102,25
NCT00245466,117
NCT00245570,1
NCT00245583,15
NCT00245765,54
NCT00245856,1
NCT00245960,58
NCT00246012,127
NCT00246025,42
NCT00246090,295
NCT00246129,9
NCT00246259,54
NCT00246324,1
NCT00246337,90
NCT00246376,93
NCT00246571,217
NCT00246740,14
NCT00246753,8
NCT00246805,1
NCT00247273,283
NCT00247416,3
NCT00247611,30
NCT00247676,36
NCT00247962,45
NCT00248040,8
NCT00248170,1569
NCT00248287,43
NCT00248495,1
NCT00248625,2
NCT00248651,100
NCT00248794,17
NCT00248833,8
NCT00249002,7
NCT00249288,10
NCT00249444,27
NCT00249613,32
NCT00249769,45
NCT00249795,2784
NCT00249808,182
NCT00249821,1
NCT00249834,50
NCT00249873,2584
NCT00250276,76
NCT00250432,92
NCT00250458,49
NCT00250588,41
NCT00250679,132
NCT00250705,2
NCT00250718,3
NCT00250835,1
NCT00251004,117
NCT00251316,5
NCT00251589,22
NCT00251641,200
NCT00251693,141
NCT00251719,128
NCT00251745,82
NCT00251758,82
NCT00251927,182
NCT00251979,78
NCT00252057,11
NCT00252174,1
NCT00252187,5
NCT00252239,4
NCT00252499,1
NCT00252564,83
NCT00252577,20
NCT00252694,298
NCT00252720,297
NCT00252733,198
NCT00253370,43
NCT00253448,1
NCT00253630,2
NCT00253643,4
NCT00253747,51
NCT00253864,13
NCT00254163,91
NCT00254293,33
NCT00254397,51
NCT00254501,2
NCT00254540,41
NCT00254566,57
NCT00254982,67
NCT00255008,79
NCT00255034,53
NCT00255047,192
NCT00255086,4
NCT00255151,221
NCT00255164,221
NCT00255190,207
NCT00255346,1
NCT00255723,4
NCT00255840,133
NCT00255944,1631
NCT00256126,4
NCT00256204,220
NCT00256243,10
NCT00256282,16
NCT00256295,4
NCT00256308,2
NCT00256698,339
NCT00256724,13
NCT00256750,300
NCT00256854,15
NCT00256867,47
NCT00256997,103
NCT00257010,128
NCT00257166,90
NCT00257192,97
NCT00257556,24
NCT00257608,884
NCT00257660,33
NCT00257725,3
NCT00257920,4
NCT00258154,16
NCT00258440,1
NCT00258674,119
NCT00258856,6
NCT00258895,13
NCT00258960,17
NCT00259012,6
NCT00259272,48
NCT00259298,3
NCT00259610,238
NCT00259649,10
NCT00259740,96
NCT00259857,6
NCT00260065,93
NCT00260208,81
NCT00260429,2
NCT00260533,6
NCT00260832,439
NCT00261443,1074
NCT00261495,242
NCT00261716,16
NCT00261807,7
NCT00261833,27
NCT00261846,391
NCT00261950,26
NCT00262002,42
NCT00262028,168
NCT00262041,12
NCT00262067,648
NCT00262080,11
NCT00262119,186
NCT00262223,41
NCT00262301,2
NCT00262314,337
NCT00262522,283
NCT00262600,753
NCT00262743,12
NCT00262821,23
NCT00262834,5
NCT00262847,1427
NCT00262860,2
NCT00262873,8
NCT00262925,11
NCT00262951,16
NCT00263211,6
NCT00263328,17
NCT00263562,3
NCT00263575,120
NCT00263588,213
NCT00263666,18
NCT00263757,16
NCT00263887,10
NCT00264004,57
NCT00264147,452
NCT00264238,1
NCT00264290,1
NCT00264303,54
NCT00264498,50
NCT00264537,218
NCT00264550,131
NCT00264576,2
NCT00264797,76
NCT00264810,65
NCT00264849,47
NCT00264875,30
NCT00265083,101
NCT00265096,126
NCT00265109,6
NCT00265122,34
NCT00265148,18
NCT00265239,3
NCT00265317,158
NCT00265330,95
NCT00265343,40
NCT00265382,145
NCT00265395,25
NCT00265564,19
NCT00265759,12
NCT00265785,27
NCT00265889,5
NCT00265941,49
NCT00266032,302
NCT00266227,233
NCT00266409,130
NCT00266630,70
NCT00266656,27
NCT00266695,29
NCT00266708,13
NCT00266812,32
NCT00266825,49
NCT00266864,7
NCT00266877,167
NCT00267007,9
NCT00267020,129
NCT00267046,23
NCT00267098,498
NCT00267150,1
NCT00267189,6
NCT00267202,87
NCT00267488,11
NCT00267748,282
NCT00267865,3
NCT00267956,24
NCT00267969,249
NCT00268203,647
NCT00268242,1
NCT00268346,3
NCT00268437,1
NCT00268463,22
NCT00268892,120
NCT00268905,64
NCT00268983,3
NCT00268996,41
NCT00269087,34
NCT00269113,111
NCT00269152,28
NCT00269399,68
NCT00269477,12
NCT00269633,1
NCT00269919,27
NCT00270205,2
NCT00270231,4
NCT00270257,836
NCT00270855,16
NCT00270894,2
NCT00270998,139
NCT00271024,95
NCT00271505,5
NCT00271544,20
NCT00271596,2
NCT00271609,16
NCT00271817,566
NCT00271856,29
NCT00271947,1
NCT00272038,7
NCT00272779,1158
NCT00272792,5
NCT00272844,5
NCT00272961,28
NCT00272987,24
NCT00273052,157
NCT00273182,985
NCT00273858,537
NCT00274261,826
NCT00274287,2
NCT00274456,144
NCT00274469,172
NCT00274625,122
NCT00274651,48
NCT00274716,55
NCT00274742,34
NCT00274846,1
NCT00274924,49
NCT00274937,20
NCT00275002,38
NCT00275028,47
NCT00275262,15
NCT00275301,5
NCT00275340,6
NCT00275509,1
NCT00275561,8
NCT00275821,49
NCT00276016,1
NCT00276094,137
NCT00276159,6
NCT00276380,28
NCT00276419,3
NCT00276458,13
NCT00276484,22
NCT00276614,3
NCT00276744,98
NCT00277095,21
NCT00277212,668
NCT00277355,19
NCT00278109,4
NCT00278148,6
NCT00278161,11
NCT00278200,5
NCT00278395,3
NCT00278473,7
NCT00278512,1
NCT00278564,4
NCT00278629,14
NCT00278889,72
NCT00278915,1
NCT00278954,5
NCT00278993,107
NCT00279201,855
NCT00279214,5
NCT00279305,9
NCT00279708,7
NCT00279812,14
NCT00279916,12
NCT00280059,174
NCT00280150,19
NCT00280293,49
NCT00280397,1
NCT00280566,443
NCT00280683,5
NCT00280735,18
NCT00280748,4
NCT00280917,16
NCT00281099,427
NCT00281320,46
NCT00281528,208
NCT00281580,117
NCT00281632,36
NCT00281658,211
NCT00281684,2
NCT00281697,598
NCT00281840,25
NCT00281957,109
NCT00282048,62
NCT00282087,1
NCT00282113,1
NCT00282152,1
NCT00282243,27
NCT00282256,3
NCT00282295,28
NCT00282308,35
NCT00282334,13
NCT00282347,28
NCT00282412,2
NCT00282438,2
NCT00282464,135
NCT00282568,27
NCT00282867,2
NCT00282919,7
NCT00282984,112
NCT00283049,157
NCT00283062,109
NCT00283244,120
NCT00283296,5
NCT00283387,3
NCT00283400,4
NCT00283439,39
NCT00283595,3
NCT00283686,135
NCT00283712,1
NCT00283803,13
NCT00283842,103
NCT00283868,15
NCT00283959,1
NCT00284050,19
NCT00284089,29
NCT00284141,98
NCT00284856,161
NCT00284934,7
NCT00285012,171
NCT00285207,15
NCT00285584,8
NCT00285649,21
NCT00285818,6
NCT00285857,4
NCT00286091,1325
NCT00286156,4
NCT00286221,30
NCT00286234,8
NCT00286429,175
NCT00286442,114
NCT00286455,77
NCT00286468,137
NCT00286494,109
NCT00286754,48
NCT00287079,23
NCT00287118,52
NCT00287365,13
NCT00287469,434
NCT00287586,97
NCT00287690,46
NCT00288015,39
NCT00288054,24
NCT00288080,49
NCT00288509,22
NCT00288587,15
NCT00288626,7
NCT00288639,12
NCT00288704,22
NCT00288860,199
NCT00288912,62
NCT00289016,37
NCT00289133,570
NCT00289185,54
NCT00289198,61
NCT00289276,3
NCT00289289,78
NCT00289458,18
NCT00289536,1
NCT00289731,6
NCT00289770,1
NCT00289783,442
NCT00289848,91
NCT00289874,14
NCT00289887,51
NCT00289900,386
NCT00289913,177
NCT00289978,239
NCT00289991,138
NCT00290186,10
NCT00290238,83
NCT00290251,4
NCT00290290,36
NCT00290342,12
NCT00290355,22
NCT00290407,2
NCT00290433,36
NCT00290498,8
NCT00290511,4
NCT00290589,4
NCT00290693,2
NCT00290706,29
NCT00290732,2
NCT00290745,12
NCT00290758,28
NCT00290771,224
NCT00290888,4
NCT00291018,110
NCT00291187,1
NCT00291330,198
NCT00291486,7
NCT00291499,24
NCT00291551,13
NCT00291577,21
NCT00291642,5
NCT00291668,6
NCT00292045,2
NCT00292188,174
NCT00292227,4
NCT00292318,3
NCT00292370,57
NCT00292461,16
NCT00292942,2
NCT00292981,39
NCT00293020,162
NCT00293033,81
NCT00293059,54
NCT00293202,5
NCT00293215,8
NCT00293241,77
NCT00293254,274
NCT00293267,268
NCT00293293,4
NCT00293384,5
NCT00293397,2
NCT00293423,46
NCT00293462,27
NCT00293579,1
NCT00293709,47
NCT00293722,427
NCT00293813,30
NCT00294047,2820
NCT00294060,1173
NCT00294398,47
NCT00294554,2
NCT00294645,140
NCT00294658,15
NCT00294671,67
NCT00294684,13
NCT00294723,447
NCT00294762,6
NCT00295022,7
NCT00295490,14
NCT00295620,1768
NCT00295633,205
NCT00295646,171
NCT00295750,116
NCT00295854,54
NCT00295880,2
NCT00295932,1
NCT00296036,10
NCT00296140,3
NCT00296244,1
NCT00296335,152
NCT00296374,77
NCT00296400,48
NCT00296491,181
NCT00296504,460
NCT00296517,114
NCT00296647,131
NCT00296725,6
NCT00296816,74
NCT00297037,2
NCT00297167,2
NCT00297232,605
NCT00297258,142
NCT00297427,67
NCT00297479,142
NCT00297492,164
NCT00297648,36
NCT00297778,39
NCT00297830,15
NCT00297882,100
NCT00298038,145
NCT00298272,29
NCT00298363,31
NCT00298740,9
NCT00298766,46
NCT00298831,32
NCT00298896,50
NCT00299104,695
NCT00299130,295
NCT00299156,1
NCT00299182,9
NCT00299494,71
NCT00299546,278
NCT00299702,103
NCT00299728,3
NCT00299975,12
NCT00300053,11
NCT00300274,118
NCT00300365,6
NCT00300495,5
NCT00300755,7
NCT00300781,125
NCT00300885,1120
NCT00301067,22
NCT00301080,1
NCT00301262,29
NCT00301366,1
NCT00301808,12
NCT00301821,26
NCT00301834,1
NCT00301964,4
NCT00302003,80
NCT00302081,151
NCT00302107,17
NCT00302159,2
NCT00302211,25
NCT00302328,1
NCT00302458,3
NCT00302718,6
NCT00302731,12
NCT00302952,8
NCT00303069,5
NCT00303108,37
NCT00303186,52
NCT00303303,1
NCT00303316,5
NCT00303329,97
NCT00303446,6
NCT00303459,172
NCT00303472,41
NCT00303485,3
NCT00303498,54
NCT00303602,34
NCT00303628,123
NCT00303667,4
NCT00303719,37
NCT00303953,19
NCT00304031,294
NCT00304070,22
NCT00304083,30
NCT00304239,17
NCT00304278,2
NCT00304356,10
NCT00304915,34
NCT00304954,2
NCT00305006,2
NCT00305058,11
NCT00305110,29
NCT00305227,13
NCT00305253,1
NCT00305448,98
NCT00305604,79
NCT00305695,68
NCT00305773,32
NCT00305864,15
NCT00305877,58
NCT00306189,31
NCT00306293,20
NCT00306384,1327
NCT00306527,24
NCT00306592,89
NCT00306670,2
NCT00306787,475
NCT00306852,67
NCT00306891,39
NCT00306995,2
NCT00307034,9
NCT00307047,118
NCT00307086,5
NCT00307125,457
NCT00307151,49
NCT00307164,29
NCT00307294,1
NCT00307333,14
NCT00307437,379
NCT00307489,15
NCT00307684,63
NCT00307736,6
NCT00307801,49
NCT00307931,1
NCT00308074,1
NCT00308087,73
NCT00308113,1
NCT00308139,181
NCT00308308,171
NCT00308555,3
NCT00308581,374
NCT00308620,3
NCT00308685,8
NCT00308711,11
NCT00308737,789
NCT00308750,161
NCT00308997,2
NCT00309166,8
NCT00309244,215
NCT00309387,301
NCT00309452,3
NCT00309608,47
NCT00309777,55
NCT00309842,1
NCT00309907,20
NCT00309946,1
NCT00309959,2
NCT00309985,63
NCT00310037,35
NCT00310375,160
NCT00310388,359
NCT00310440,39
NCT00310804,5
NCT00310817,35
NCT00310856,18
NCT00311155,93
NCT00311168,27
NCT00311181,96
NCT00311311,17
NCT00311363,132
NCT00311402,387
NCT00311584,43
NCT00311623,2
NCT00312195,12
NCT00312208,295
NCT00312221,435
NCT00312338,25
NCT00312377,1312
NCT00312494,172
NCT00312572,37
NCT00312663,1
NCT00312702,1
NCT00312728,110
NCT00312845,194
NCT00312858,161
NCT00312897,12
NCT00313014,227
NCT00313144,110
NCT00313170,102
NCT00313300,761
NCT00313313,211
NCT00313586,187
NCT00313612,1
NCT00313703,30
NCT00313716,48
NCT00313781,181
NCT00313820,37
NCT00313846,16
NCT00313911,135
NCT00314132,26
NCT00314145,50
NCT00314249,315
NCT00314262,5
NCT00314327,1
NCT00314340,1
NCT00314366,1
NCT00314574,177
NCT00314795,20
NCT00314808,8
NCT00314951,105
NCT00315055,8
NCT00315445,67
NCT00315458,96
NCT00315705,50
NCT00315731,6
NCT00316004,49
NCT00316017,43
NCT00316082,134
NCT00316121,31
NCT00316173,49
NCT00316186,12
NCT00316199,12
NCT00316225,25
NCT00316264,19
NCT00316277,648
NCT00316303,27
NCT00316589,31
NCT00316602,35
NCT00316693,162
NCT00316706,86
NCT00316719,8
NCT00316888,14
NCT00316914,69
NCT00317044,133
NCT00317109,3
NCT00317356,7
NCT00317369,6
NCT00317473,23
NCT00317603,3
NCT00317642,257
NCT00317772,14
NCT00318149,2
NCT00318370,51
NCT00318461,562
NCT00318474,35
NCT00318565,24
NCT00318643,3
NCT00318656,2
NCT00319020,20
NCT00319046,8
NCT00319098,167
NCT00319111,47
NCT00319254,54
NCT00319436,13
NCT00319449,2
NCT00319501,242
NCT00319553,8
NCT00319592,2
NCT00319696,60
NCT00319735,2
NCT00319839,6
NCT00319956,44
NCT00319982,1
NCT00320112,13
NCT00320190,29
NCT00320216,41
NCT00320255,32
NCT00320372,358
NCT00320385,40
NCT00320398,6
NCT00320411,4
NCT00320424,6
NCT00320489,281
NCT00320515,49
NCT00320528,267
NCT00320541,107
NCT00320593,8
NCT00320606,3
NCT00320710,175
NCT00320788,25
NCT00320801,165
NCT00321048,14
NCT00321373,5
NCT00321464,1117
NCT00321555,6
NCT00321620,1465
NCT00321646,4
NCT00321672,33
NCT00321685,39
NCT00321711,37
NCT00321737,224
NCT00321763,19
NCT00321789,31
NCT00321828,4
NCT00321854,145
NCT00321893,38
NCT00321906,102
NCT00321919,127
NCT00321932,31
NCT00321984,74
NCT00322023,8
NCT00322049,2
NCT00322153,132
NCT00322218,9
NCT00322348,70
NCT00322374,42
NCT00322387,6
NCT00322452,523
NCT00322491,4
NCT00322556,12
NCT00322621,97
NCT00322712,1
NCT00322842,4
NCT00322868,1
NCT00322881,5
NCT00323063,2
NCT00323115,9
NCT00323258,63
NCT00323297,33
NCT00323310,3
NCT00323414,1
NCT00323479,8
NCT00323492,8
NCT00323557,1
NCT00323609,213
NCT00323622,272
NCT00323856,5
NCT00323869,1
NCT00323882,66
NCT00324038,100
NCT00324116,32
NCT00324155,499
NCT00324168,58
NCT00324233,13
NCT00324649,7
NCT00324675,1
NCT00324740,2
NCT00324805,633
NCT00324961,43
NCT00324987,12
NCT00325039,32
NCT00325130,49
NCT00325143,26
NCT00325156,112
NCT00325195,68
NCT00325234,135
NCT00325416,40
NCT00325468,62
NCT00325754,5
NCT00325819,22
NCT00325897,25
NCT00326001,15
NCT00326118,5
NCT00326183,283
NCT00326209,282
NCT00326417,18
NCT00326495,5
NCT00326599,79
NCT00326612,266
NCT00326625,92
NCT00326716,3
NCT00326885,7
NCT00326898,897
NCT00326911,3
NCT00326950,1
NCT00326963,33
NCT00327015,418
NCT00327171,217
NCT00327340,45
NCT00327444,76
NCT00327470,92
NCT00327717,23
NCT00328094,6
NCT00328172,64
NCT00328198,73
NCT00328510,14
NCT00328562,1
NCT00328627,322
NCT00328783,26
NCT00328926,7
NCT00329030,14
NCT00329108,22
NCT00329160,88
NCT00329238,557
NCT00329303,4
NCT00329407,1
NCT00329420,27
NCT00329550,12
NCT00329602,254
NCT00329641,6
NCT00329719,1
NCT00329745,189
NCT00329784,10
NCT00329797,13
NCT00329849,10
NCT00329901,18
NCT00330174,41
NCT00330187,70
NCT00330343,5
NCT00330460,75
NCT00330616,21
NCT00330668,114
NCT00330681,23
NCT00330759,1418
NCT00330928,17
NCT00330967,14
NCT00331006,12
NCT00331136,13
NCT00331344,10
NCT00331409,4
NCT00331422,5
NCT00331552,2
NCT00331630,31
NCT00331682,1
NCT00331760,23
NCT00331773,23
NCT00331799,3
NCT00331864,62
NCT00332189,21
NCT00332202,366
NCT00332241,23
NCT00332332,68
NCT00332462,16
NCT00332488,149
NCT00332696,60
NCT00332709,36
NCT00332839,35
NCT00333138,153
NCT00333229,1
NCT00333359,195
NCT00333619,31
NCT00333775,736
NCT00333788,162
NCT00333801,14
NCT00333840,1034
NCT00333866,229
NCT00333970,20
NCT00333983,10
NCT00334113,5
NCT00334282,330
NCT00334295,5
NCT00334542,5
NCT00334737,22
NCT00334802,46
NCT00334815,17
NCT00334893,1
NCT00334958,61
NCT00335140,1
NCT00335153,82
NCT00335322,5
NCT00335452,595
NCT00335556,48
NCT00335738,15
NCT00335764,2
NCT00335777,42
NCT00335829,3
NCT00335959,3
NCT00335972,3
NCT00336024,39
NCT00336284,387
NCT00336479,92
NCT00336492,30
NCT00336505,64
NCT00336544,41
NCT00336583,2
NCT00336856,4
NCT00336895,4
NCT00337077,121
NCT00337103,1102
NCT00337129,40
NCT00337168,8
NCT00337194,16
NCT00337207,3
NCT00337272,10
NCT00337285,158
NCT00337428,7
NCT00337467,10
NCT00337571,40
NCT00337610,31
NCT00337662,268
NCT00337675,299
NCT00337727,30
NCT00337779,131
NCT00337818,487
NCT00337935,37
NCT00338104,6
NCT00338286,446
NCT00338455,4
NCT00338728,14
NCT00338741,2
NCT00338806,5
NCT00338884,78
NCT00338949,28
NCT00338962,21
NCT00339040,15
NCT00339144,16
NCT00339183,226
NCT00339833,14
NCT00340678,1
NCT00340704,110
NCT00340834,397
NCT00342628,60
NCT00343252,437
NCT00343291,113
NCT00343382,35
NCT00343512,2
NCT00343642,24
NCT00343889,4
NCT00343915,7
NCT00344019,74
NCT00344032,24
NCT00344305,3
NCT00344318,13
NCT00344448,6
NCT00344461,21
NCT00344487,1
NCT00344500,60
NCT00344773,21
NCT00344968,277
NCT00345046,4
NCT00345293,2
NCT00345358,23
NCT00345397,1
NCT00345540,1
NCT00345579,229
NCT00345592,49
NCT00345605,2
NCT00345631,18
NCT00345683,34
NCT00345839,308
NCT00345878,5
NCT00346034,57
NCT00346073,65
NCT00346151,3
NCT00346164,156
NCT00346216,7216
NCT00346268,5
NCT00346333,13
NCT00346398,5
NCT00346632,37
NCT00346697,1
NCT00346775,8
NCT00347009,27
NCT00347269,200
NCT00347360,103
NCT00347438,2
NCT00347776,145
NCT00347919,185
NCT00347932,83
NCT00347958,4
NCT00348140,428
NCT00348283,55
NCT00348309,375
NCT00348348,52
NCT00348374,51
NCT00348556,1
NCT00348595,13
NCT00348673,1
NCT00348686,66
NCT00348790,25
NCT00348816,1
NCT00348881,29
NCT00348933,25
NCT00349349,121
NCT00349622,274
NCT00349752,123
NCT00349908,4
NCT00349921,2
NCT00349973,7
NCT00350103,108
NCT00350207,21
NCT00350272,28
NCT00350298,22
NCT00350402,2
NCT00350519,10
NCT00350545,2
NCT00350623,18
NCT00350636,88
NCT00350727,75
NCT00350779,43
NCT00350792,33
NCT00350844,1
NCT00350870,70
NCT00351273,8
NCT00351351,13
NCT00351377,7
NCT00351468,167
